ID,Score,Media,Dimension,Question,Direction,Rendering
43,1,I,Library1,Overall,Side1,Render
43,3,I,Library2,Content,Main,Render
43,3,I,Library2,Access,Main,Render
43,2,I,Library2,Clarity,Main,Render
43,2,I,Library2,Privacy,Main,Render
43,3,I,Library2,Overall,Main,Render
43,1,I,Library2,Content,Side2,Render
43,1,I,Library2,Access,Side2,Render
43,0,I,Library2,Clarity,Side2,Render
43,2,I,Library2,Privacy,Side2,Render
43,1,I,Library2,Overall,Side2,Render
43,1,I,Library2,Content,Side1,Render
43,2,I,Library2,Access,Side1,Render
43,2,I,Library2,Clarity,Side1,Render
43,2,I,Library2,Privacy,Side1,Render
43,2,I,Library2,Overall,Side1,Render
43,1,I,Office1,Content,Main,Render
43,-1,I,Office1,Access,Main,Render
43,-1,I,Office1,Clarity,Main,Render
43,2,I,Office1,Privacy,Main,Render
43,-1,I,Office1,Overall,Main,Render
43,3,I,Office2,Content,Main,Render
43,2,I,Office2,Access,Main,Render
43,2,I,Office2,Clarity,Main,Render
43,3,I,Office2,Privacy,Main,Render
43,2,I,Office2,Overall,Main,Render
44,1,I,Library1,Content,Main,Collage
44,3,I,Library1,Access,Main,Collage
44,3,I,Library1,Clarity,Main,Collage
44,3,I,Library1,Privacy,Main,Collage
44,2,I,Library1,Overall,Main,Collage
44,1,I,Library1,Content,Side1,Collage
44,3,I,Library1,Access,Side1,Collage
44,3,I,Library1,Clarity,Side1,Collage
44,1,I,Library1,Privacy,Side1,Collage
44,2,I,Library1,Overall,Side1,Collage
44,0,I,Library2,Content,Main,Collage
44,2,I,Library2,Access,Main,Collage
44,2,I,Library2,Clarity,Main,Collage
44,3,I,Library2,Privacy,Main,Collage
44,1,I,Library2,Overall,Main,Collage
44,0,I,Library2,Content,Side2,Collage
44,1,I,Library2,Access,Side2,Collage
44,0,I,Library2,Clarity,Side2,Collage
44,2,I,Library2,Privacy,Side2,Collage
44,1,I,Library2,Overall,Side2,Collage
44,1,I,Library2,Content,Side1,Collage
44,2,I,Library2,Access,Side1,Collage
44,3,I,Library2,Clarity,Side1,Collage
44,3,I,Library2,Privacy,Side1,Collage
44,2,I,Library2,Overall,Side1,Collage
44,-1,I,Office1,Content,Main,Collage
44,-1,I,Office1,Access,Main,Collage
44,0,I,Office1,Clarity,Main,Collage
44,2,I,Office1,Privacy,Main,Collage
44,-1,I,Office1,Overall,Main,Collage
44,-1,I,Office2,Content,Main,Collage
44,-1,I,Office2,Access,Main,Collage
44,-2,I,Office2,Clarity,Main,Collage
44,3,I,Office2,Privacy,Main,Collage
44,-1,I,Office2,Overall,Main,Collage
46,2,P,Office1,Content,360,Real
46,2,P,Office1,Access,360,Real
46,-1,P,Office1,Clarity,360,Real
46,1,P,Office1,Privacy,360,Real
46,2,P,Office1,Overall,360,Real
46,-1,P,Office2,Content,360,Real
46,0,P,Office2,Access,360,Real
46,1,P,Office2,Clarity,360,Real
46,0,P,Office2,Privacy,360,Real
46,-1,P,Office2,Overall,360,Real
46,1,P,Library1,Content,360,Real
46,0,P,Library1,Access,360,Real
46,2,P,Library1,Clarity,360,Real
46,0,P,Library1,Privacy,360,Real
46,1,P,Library1,Overall,360,Real
46,3,P,Library2,Content,360,Real
46,2,P,Library2,Access,360,Real
46,0,P,Library2,Clarity,360,Real
46,0,P,Library2,Privacy,360,Real
46,2,P,Library2,Overall,360,Real
46,2,I,Library1,Content,Main,Collage
46,2,I,Library1,Access,Main,Collage
46,0,I,Library1,Clarity,Main,Collage
46,0,I,Library1,Privacy,Main,Collage
46,2,I,Library1,Overall,Main,Collage
46,-2,I,Library1,Content,Side1,Collage
46,2,I,Library1,Access,Side1,Collage
46,2,I,Library1,Clarity,Side1,Collage
46,2,I,Library1,Privacy,Side1,Collage
46,-2,I,Library1,Overall,Side1,Collage
46,-3,I,Library2,Content,Main,Collage
46,2,I,Library2,Access,Main,Collage
46,2,I,Library2,Clarity,Main,Collage
46,2,I,Library2,Privacy,Main,Collage
46,-3,I,Library2,Overall,Main,Collage
46,2,I,Library2,Content,Side2,Collage
46,1,I,Library2,Access,Side2,Collage
46,0,I,Library2,Clarity,Side2,Collage
46,0,I,Library2,Privacy,Side2,Collage
46,2,I,Library2,Overall,Side2,Collage
46,1,I,Library2,Content,Side1,Collage
46,2,I,Library2,Access,Side1,Collage
46,2,I,Library2,Clarity,Side1,Collage
46,0,I,Library2,Privacy,Side1,Collage
46,1,I,Library2,Overall,Side1,Collage
46,1,I,Office1,Content,Main,Collage
46,2,I,Office1,Access,Main,Collage
46,0,I,Office1,Clarity,Main,Collage
46,0,I,Office1,Privacy,Main,Collage
46,2,I,Office1,Overall,Main,Collage
46,3,I,Office2,Content,Main,Collage
46,-2,I,Office2,Access,Main,Collage
46,2,I,Office2,Clarity,Main,Collage
46,0,I,Office2,Privacy,Main,Collage
46,3,I,Office2,Overall,Main,Collage
48,1,P,Office1,Content,360,Real
48,1,P,Office1,Access,360,Real
48,1,P,Office1,Clarity,360,Real
48,2,P,Office1,Privacy,360,Real
48,1,P,Office1,Overall,360,Real
48,1,P,Office2,Content,360,Real
48,1,P,Office2,Access,360,Real
48,-1,P,Office2,Clarity,360,Real
48,2,P,Office2,Privacy,360,Real
48,1,P,Office2,Overall,360,Real
48,-1,P,Library1,Content,360,Real
48,2,P,Library1,Access,360,Real
48,2,P,Library1,Clarity,360,Real
48,2,P,Library1,Privacy,360,Real
48,-1,P,Library1,Overall,360,Real
48,2,P,Library2,Content,360,Real
48,2,P,Library2,Access,360,Real
48,2,P,Library2,Clarity,360,Real
48,3,P,Library2,Privacy,360,Real
48,2,P,Library2,Overall,360,Real
48,1,I,Library1,Content,Main,Render
48,2,I,Library1,Access,Main,Render
48,2,I,Library1,Clarity,Main,Render
48,-1,I,Library1,Privacy,Main,Render
48,2,I,Library1,Overall,Main,Render
48,1,I,Library1,Content,Side1,Render
48,1,I,Library1,Access,Side1,Render
48,2,I,Library1,Clarity,Side1,Render
48,0,I,Library1,Privacy,Side1,Render
48,1,I,Library1,Overall,Side1,Render
48,2,I,Library2,Content,Main,Render
48,2,I,Library2,Access,Main,Render
48,2,I,Library2,Clarity,Main,Render
48,3,I,Library2,Privacy,Main,Render
48,2,I,Library2,Overall,Main,Render
48,2,I,Library2,Content,Side2,Render
48,-1,I,Library2,Access,Side2,Render
48,2,I,Library2,Clarity,Side2,Render
48,2,I,Library2,Privacy,Side2,Render
48,1,I,Library2,Overall,Side2,Render
48,2,I,Library2,Content,Side1,Render
48,2,I,Library2,Access,Side1,Render
48,2,I,Library2,Clarity,Side1,Render
48,2,I,Library2,Privacy,Side1,Render
48,2,I,Library2,Overall,Side1,Render
48,0,I,Office1,Content,Main,Render
48,1,I,Office1,Access,Main,Render
48,-1,I,Office1,Clarity,Main,Render
48,2,I,Office1,Privacy,Main,Render
48,0,I,Office1,Overall,Main,Render
48,1,I,Office2,Content,Main,Render
48,-2,I,Office2,Access,Main,Render
48,-2,I,Office2,Clarity,Main,Render
48,0,I,Office2,Privacy,Main,Render
48,-1,I,Office2,Overall,Main,Render
49,1,I,Library1,Content,Main,Collage
49,2,I,Library1,Access,Main,Collage
49,2,I,Library1,Clarity,Main,Collage
49,-1,I,Library1,Privacy,Main,Collage
49,1,I,Library1,Overall,Main,Collage
49,1,I,Library1,Content,Side1,Collage
49,3,I,Library1,Access,Side1,Collage
49,1,I,Library1,Clarity,Side1,Collage
49,1,I,Library1,Privacy,Side1,Collage
49,1,I,Library1,Overall,Side1,Collage
49,3,I,Library2,Content,Main,Collage
49,3,I,Library2,Access,Main,Collage
49,3,I,Library2,Clarity,Main,Collage
49,3,I,Library2,Privacy,Main,Collage
49,3,I,Library2,Overall,Main,Collage
49,2,I,Library2,Content,Side2,Collage
49,2,I,Library2,Access,Side2,Collage
49,2,I,Library2,Clarity,Side2,Collage
49,3,I,Library2,Privacy,Side2,Collage
49,2,I,Library2,Overall,Side2,Collage
49,3,I,Library2,Content,Side1,Collage
49,3,I,Library2,Access,Side1,Collage
49,3,I,Library2,Clarity,Side1,Collage
49,3,I,Library2,Privacy,Side1,Collage
49,3,I,Library2,Overall,Side1,Collage
49,1,I,Office1,Content,Main,Collage
49,-1,I,Office1,Access,Main,Collage
49,0,I,Office1,Clarity,Main,Collage
49,1,I,Office1,Privacy,Main,Collage
49,0,I,Office1,Overall,Main,Collage
49,3,I,Office2,Content,Main,Collage
49,-1,I,Office2,Access,Main,Collage
49,1,I,Office2,Clarity,Main,Collage
49,3,I,Office2,Privacy,Main,Collage
49,1,I,Office2,Overall,Main,Collage
50,2,P,Office1,Content,360,Real
50,2,P,Office1,Access,360,Real
50,3,P,Office1,Clarity,360,Real
50,3,P,Office1,Privacy,360,Real
50,2,P,Office1,Overall,360,Real
50,2,P,Office2,Content,360,Real
50,0,P,Office2,Access,360,Real
50,0,P,Office2,Clarity,360,Real
50,3,P,Office2,Privacy,360,Real
50,2,P,Office2,Overall,360,Real
50,3,P,Library1,Content,360,Real
50,3,P,Library1,Access,360,Real
50,3,P,Library1,Clarity,360,Real
50,0,P,Library1,Privacy,360,Real
50,2,P,Library1,Overall,360,Real
50,3,P,Library2,Content,360,Real
50,2,P,Library2,Access,360,Real
50,3,P,Library2,Clarity,360,Real
50,3,P,Library2,Privacy,360,Real
50,3,P,Library2,Overall,360,Real
50,1,I,Library1,Content,Main,Render
50,3,I,Library1,Access,Main,Render
50,3,I,Library1,Clarity,Main,Render
50,-1,I,Library1,Privacy,Main,Render
50,1,I,Library1,Overall,Main,Render
50,2,I,Library1,Content,Side1,Render
50,3,I,Library1,Access,Side1,Render
50,1,I,Library1,Clarity,Side1,Render
50,0,I,Library1,Privacy,Side1,Render
50,1,I,Library1,Overall,Side1,Render
50,3,I,Library2,Content,Main,Render
50,3,I,Library2,Access,Main,Render
50,2,I,Library2,Clarity,Main,Render
50,3,I,Library2,Privacy,Main,Render
50,2,I,Library2,Overall,Main,Render
50,1,I,Library2,Content,Side2,Render
50,1,I,Library2,Access,Side2,Render
50,1,I,Library2,Clarity,Side2,Render
50,1,I,Library2,Privacy,Side2,Render
50,1,I,Library2,Overall,Side2,Render
50,2,I,Library2,Content,Side1,Render
50,1,I,Library2,Access,Side1,Render
50,1,I,Library2,Clarity,Side1,Render
50,3,I,Library2,Privacy,Side1,Render
50,2,I,Library2,Overall,Side1,Render
50,2,I,Office1,Content,Main,Render
50,2,I,Office1,Access,Main,Render
50,1,I,Office1,Clarity,Main,Render
50,3,I,Office1,Privacy,Main,Render
50,2,I,Office1,Overall,Main,Render
50,2,I,Office2,Content,Main,Render
50,1,I,Office2,Access,Main,Render
50,2,I,Office2,Clarity,Main,Render
50,3,I,Office2,Privacy,Main,Render
50,2,I,Office2,Overall,Main,Render
51,1,P,Office1,Content,360,Real
51,1,P,Office1,Access,360,Real
51,1,P,Office1,Clarity,360,Real
51,1,P,Office1,Privacy,360,Real
51,1,P,Office1,Overall,360,Real
51,1,P,Office2,Content,360,Real
51,1,P,Office2,Access,360,Real
51,1,P,Office2,Clarity,360,Real
51,1,P,Office2,Privacy,360,Real
51,1,P,Office2,Overall,360,Real
51,1,P,Library1,Content,360,Real
51,1,P,Library1,Access,360,Real
51,1,P,Library1,Clarity,360,Real
51,0,P,Library1,Privacy,360,Real
51,1,P,Library1,Overall,360,Real
51,0,P,Library2,Content,360,Real
51,0,P,Library2,Access,360,Real
51,0,P,Library2,Clarity,360,Real
51,0,P,Library2,Privacy,360,Real
51,0,P,Library2,Overall,360,Real
51,-1,V,Office1,Content,360,Real
51,-2,V,Office1,Access,360,Real
51,-1,V,Office1,Clarity,360,Real
51,3,V,Office1,Privacy,360,Real
51,0,V,Office1,Overall,360,Real
51,0,V,Office2,Content,360,Real
51,0,V,Office2,Access,360,Real
51,1,V,Office2,Clarity,360,Real
51,1,V,Office2,Privacy,360,Real
51,1,V,Office2,Overall,360,Real
51,2,V,Library1,Content,360,Real
51,3,V,Library1,Access,360,Real
51,3,V,Library1,Clarity,360,Real
51,0,V,Library1,Privacy,360,Real
51,2,V,Library1,Overall,360,Real
51,2,V,Library2,Content,360,Real
51,2,V,Library2,Access,360,Real
51,2,V,Library2,Clarity,360,Real
51,1,V,Library2,Privacy,360,Real
51,2,V,Library2,Overall,360,Real
52,2,P,Office1,Content,360,Real
52,3,P,Office1,Access,360,Real
52,2,P,Office1,Clarity,360,Real
52,1,P,Office1,Privacy,360,Real
52,2,P,Office1,Overall,360,Real
52,2,P,Office2,Content,360,Real
52,3,P,Office2,Access,360,Real
52,2,P,Office2,Clarity,360,Real
52,3,P,Office2,Privacy,360,Real
52,2,P,Office2,Overall,360,Real
52,1,P,Library1,Content,360,Real
52,3,P,Library1,Access,360,Real
52,2,P,Library1,Clarity,360,Real
52,1,P,Library1,Privacy,360,Real
52,2,P,Library1,Overall,360,Real
52,3,P,Library2,Content,360,Real
52,3,P,Library2,Access,360,Real
52,2,P,Library2,Clarity,360,Real
52,3,P,Library2,Privacy,360,Real
52,3,P,Library2,Overall,360,Real
52,1,I,Library1,Content,Main,Collage
52,3,I,Library1,Access,Main,Collage
52,2,I,Library1,Clarity,Main,Collage
52,1,I,Library1,Privacy,Main,Collage
52,2,I,Library1,Overall,Main,Collage
52,1,I,Library1,Content,Side1,Collage
52,3,I,Library1,Access,Side1,Collage
52,2,I,Library1,Clarity,Side1,Collage
52,0,I,Library1,Privacy,Side1,Collage
52,1,I,Library1,Overall,Side1,Collage
52,2,I,Library2,Content,Main,Collage
52,2,I,Library2,Access,Main,Collage
52,1,I,Library2,Clarity,Main,Collage
52,3,I,Library2,Privacy,Main,Collage
52,2,I,Library2,Overall,Main,Collage
52,3,I,Library2,Content,Side2,Collage
52,3,I,Library2,Access,Side2,Collage
52,2,I,Library2,Clarity,Side2,Collage
52,3,I,Library2,Privacy,Side2,Collage
52,3,I,Library2,Overall,Side2,Collage
52,2,I,Library2,Content,Side1,Collage
52,3,I,Library2,Access,Side1,Collage
52,1,I,Library2,Clarity,Side1,Collage
52,2,I,Library2,Privacy,Side1,Collage
52,3,I,Library2,Overall,Side1,Collage
52,1,I,Office1,Content,Main,Collage
52,0,I,Office1,Access,Main,Collage
52,0,I,Office1,Clarity,Main,Collage
52,1,I,Office1,Privacy,Main,Collage
52,1,I,Office1,Overall,Main,Collage
52,2,I,Office2,Content,Main,Collage
52,3,I,Office2,Access,Main,Collage
52,2,I,Office2,Clarity,Main,Collage
52,3,I,Office2,Privacy,Main,Collage
52,3,I,Office2,Overall,Main,Collage
53,-2,P,Office1,Content,360,Real
53,-1,P,Office1,Access,360,Real
53,-3,P,Office1,Clarity,360,Real
53,2,P,Office1,Privacy,360,Real
53,-2,P,Office1,Overall,360,Real
53,1,P,Office2,Content,360,Real
53,1,P,Office2,Access,360,Real
53,1,P,Office2,Clarity,360,Real
53,2,P,Office2,Privacy,360,Real
53,1,P,Office2,Overall,360,Real
53,3,P,Library1,Content,360,Real
53,3,P,Library1,Access,360,Real
53,3,P,Library1,Clarity,360,Real
53,3,P,Library1,Privacy,360,Real
53,3,P,Library1,Overall,360,Real
53,2,P,Library2,Content,360,Real
53,2,P,Library2,Access,360,Real
53,2,P,Library2,Clarity,360,Real
53,2,P,Library2,Privacy,360,Real
53,2,P,Library2,Overall,360,Real
53,2,I,Library1,Content,Main,Real
53,3,I,Library1,Access,Main,Real
53,3,I,Library1,Clarity,Main,Real
53,0,I,Library1,Privacy,Main,Real
53,3,I,Library1,Overall,Main,Real
53,2,I,Library1,Content,Side1,Real
53,2,I,Library1,Access,Side1,Real
53,2,I,Library1,Clarity,Side1,Real
53,0,I,Library1,Privacy,Side1,Real
53,2,I,Library1,Overall,Side1,Real
53,2,I,Library2,Content,Main,Real
53,3,I,Library2,Access,Main,Real
53,3,I,Library2,Clarity,Main,Real
53,0,I,Library2,Privacy,Main,Real
53,2,I,Library2,Overall,Main,Real
53,-1,I,Library2,Content,Side2,Real
53,-2,I,Library2,Access,Side2,Real
53,-1,I,Library2,Clarity,Side2,Real
53,2,I,Library2,Privacy,Side2,Real
53,-1,I,Library2,Overall,Side2,Real
53,2,I,Library2,Content,Side1,Real
53,2,I,Library2,Access,Side1,Real
53,2,I,Library2,Clarity,Side1,Real
53,0,I,Library2,Privacy,Side1,Real
53,2,I,Library2,Overall,Side1,Real
53,-2,I,Office1,Content,Main,Real
53,-2,I,Office1,Access,Main,Real
53,-2,I,Office1,Clarity,Main,Real
53,3,I,Office1,Privacy,Main,Real
53,-2,I,Office1,Overall,Main,Real
53,-1,I,Office2,Content,Main,Real
53,-1,I,Office2,Access,Main,Real
53,-2,I,Office2,Clarity,Main,Real
53,2,I,Office2,Privacy,Main,Real
53,-1,I,Office2,Overall,Main,Real
54,3,P,Office1,Content,360,Real
54,1,P,Office1,Access,360,Real
54,2,P,Office1,Clarity,360,Real
54,2,P,Office1,Privacy,360,Real
54,2,P,Office1,Overall,360,Real
54,2,P,Office2,Content,360,Real
54,2,P,Office2,Access,360,Real
54,2,P,Office2,Clarity,360,Real
54,2,P,Office2,Privacy,360,Real
54,2,P,Office2,Overall,360,Real
54,3,P,Library1,Content,360,Real
54,3,P,Library1,Access,360,Real
54,2,P,Library1,Clarity,360,Real
54,-1,P,Library1,Privacy,360,Real
54,2,P,Library1,Overall,360,Real
54,3,P,Library2,Content,360,Real
54,3,P,Library2,Access,360,Real
54,2,P,Library2,Clarity,360,Real
54,3,P,Library2,Privacy,360,Real
54,2,P,Library2,Overall,360,Real
54,1,I,Library1,Content,Main,Render
54,1,I,Library1,Access,Main,Render
54,2,I,Library1,Clarity,Main,Render
54,-2,I,Library1,Privacy,Main,Render
54,-1,I,Library1,Overall,Main,Render
54,2,I,Library1,Content,Side1,Render
54,2,I,Library1,Access,Side1,Render
54,2,I,Library1,Clarity,Side1,Render
54,-1,I,Library1,Privacy,Side1,Render
54,2,I,Library1,Overall,Side1,Render
54,-2,I,Library2,Content,Main,Render
54,-2,I,Library2,Access,Main,Render
54,2,I,Library2,Clarity,Main,Render
54,2,I,Library2,Privacy,Main,Render
54,-1,I,Library2,Overall,Main,Render
54,1,I,Library2,Content,Side2,Render
54,1,I,Library2,Access,Side2,Render
54,1,I,Library2,Clarity,Side2,Render
54,2,I,Library2,Privacy,Side2,Render
54,1,I,Library2,Overall,Side2,Render
54,-1,I,Library2,Content,Side1,Render
54,-1,I,Library2,Access,Side1,Render
54,2,I,Library2,Clarity,Side1,Render
54,2,I,Library2,Privacy,Side1,Render
54,1,I,Library2,Overall,Side1,Render
54,2,I,Office1,Content,Main,Render
54,2,I,Office1,Access,Main,Render
54,1,I,Office1,Clarity,Main,Render
54,2,I,Office1,Privacy,Main,Render
54,2,I,Office1,Overall,Main,Render
54,-1,I,Office2,Content,Main,Render
54,-1,I,Office2,Access,Main,Render
54,-2,I,Office2,Clarity,Main,Render
54,2,I,Office2,Privacy,Main,Render
54,0,I,Office2,Overall,Main,Render
55,2,P,Office1,Content,360,Real
55,0,P,Office1,Access,360,Real
55,2,P,Office1,Clarity,360,Real
55,2,P,Office1,Privacy,360,Real
55,2,P,Office1,Overall,360,Real
55,2,P,Office2,Content,360,Real
55,0,P,Office2,Access,360,Real
55,2,P,Office2,Clarity,360,Real
55,2,P,Office2,Privacy,360,Real
55,2,P,Office2,Overall,360,Real
55,2,P,Library1,Content,360,Real
55,1,P,Library1,Access,360,Real
55,2,P,Library1,Clarity,360,Real
55,0,P,Library1,Privacy,360,Real
55,2,P,Library1,Overall,360,Real
55,2,P,Library2,Content,360,Real
55,1,P,Library2,Access,360,Real
55,2,P,Library2,Clarity,360,Real
55,3,P,Library2,Privacy,360,Real
55,2,P,Library2,Overall,360,Real
55,2,I,Library1,Content,Main,Real
55,1,I,Library1,Access,Main,Real
55,1,I,Library1,Clarity,Main,Real
55,2,I,Library1,Privacy,Main,Real
55,2,I,Library1,Overall,Main,Real
55,1,I,Library1,Content,Side1,Real
55,0,I,Library1,Access,Side1,Real
55,2,I,Library1,Clarity,Side1,Real
55,1,I,Library1,Privacy,Side1,Real
55,1,I,Library1,Overall,Side1,Real
55,1,I,Library2,Content,Main,Real
55,-1,I,Library2,Access,Main,Real
55,1,I,Library2,Clarity,Main,Real
55,2,I,Library2,Privacy,Main,Real
55,1,I,Library2,Overall,Main,Real
55,0,I,Library2,Content,Side2,Real
55,0,I,Library2,Access,Side2,Real
55,2,I,Library2,Clarity,Side2,Real
55,-1,I,Library2,Privacy,Side2,Real
55,0,I,Library2,Overall,Side2,Real
55,2,I,Library2,Content,Side1,Real
55,2,I,Library2,Access,Side1,Real
55,2,I,Library2,Clarity,Side1,Real
55,2,I,Library2,Privacy,Side1,Real
55,2,I,Library2,Overall,Side1,Real
55,1,I,Office1,Content,Main,Real
55,-1,I,Office1,Access,Main,Real
55,1,I,Office1,Clarity,Main,Real
55,2,I,Office1,Privacy,Main,Real
55,1,I,Office1,Overall,Main,Real
55,2,I,Office2,Content,Main,Real
55,0,I,Office2,Access,Main,Real
55,2,I,Office2,Clarity,Main,Real
55,2,I,Office2,Privacy,Main,Real
55,2,I,Office2,Overall,Main,Real
56,2,P,Office1,Content,360,Real
56,2,P,Office1,Access,360,Real
56,2,P,Office1,Clarity,360,Real
56,2,P,Office1,Privacy,360,Real
56,2,P,Office1,Overall,360,Real
56,2,P,Office2,Content,360,Real
56,2,P,Office2,Access,360,Real
56,2,P,Office2,Clarity,360,Real
56,2,P,Office2,Privacy,360,Real
56,2,P,Office2,Overall,360,Real
56,3,P,Library1,Content,360,Real
56,3,P,Library1,Access,360,Real
56,3,P,Library1,Clarity,360,Real
56,1,P,Library1,Privacy,360,Real
56,2,P,Library1,Overall,360,Real
56,3,P,Library2,Content,360,Real
56,3,P,Library2,Access,360,Real
56,3,P,Library2,Clarity,360,Real
56,2,P,Library2,Privacy,360,Real
56,3,P,Library2,Overall,360,Real
56,-1,V,Office1,Content,360,Real
56,-1,V,Office1,Access,360,Real
56,0,V,Office1,Clarity,360,Real
56,3,V,Office1,Privacy,360,Real
56,-1,V,Office1,Overall,360,Real
56,1,V,Office2,Content,360,Real
56,2,V,Office2,Access,360,Real
56,2,V,Office2,Clarity,360,Real
56,1,V,Office2,Privacy,360,Real
56,1,V,Office2,Overall,360,Real
56,2,V,Library1,Content,360,Real
56,2,V,Library1,Access,360,Real
56,-1,V,Library1,Clarity,360,Real
56,1,V,Library1,Privacy,360,Real
56,2,V,Library1,Overall,360,Real
56,3,I,Library1,Content,Main,Real
56,3,I,Library1,Access,Main,Real
56,3,I,Library1,Clarity,Main,Real
56,3,I,Library1,Privacy,Main,Real
56,3,I,Library1,Overall,Main,Real
56,3,I,Library1,Content,Side1,Real
56,3,I,Library1,Access,Side1,Real
56,3,I,Library1,Clarity,Side1,Real
56,3,I,Library1,Privacy,Side1,Real
56,3,I,Library1,Overall,Side1,Real
56,1,I,Library2,Content,Main,Real
56,3,I,Library2,Access,Main,Real
56,3,I,Library2,Clarity,Main,Real
56,3,I,Library2,Privacy,Main,Real
56,2,I,Library2,Overall,Main,Real
56,3,I,Library2,Content,Side2,Real
56,3,I,Library2,Access,Side2,Real
56,3,I,Library2,Clarity,Side2,Real
56,3,I,Library2,Privacy,Side2,Real
56,3,I,Library2,Overall,Side2,Real
56,3,I,Library2,Content,Side1,Real
56,3,I,Library2,Access,Side1,Real
56,3,I,Library2,Clarity,Side1,Real
56,3,I,Library2,Privacy,Side1,Real
56,3,I,Library2,Overall,Side1,Real
56,1,I,Office1,Content,Main,Real
56,2,I,Office1,Access,Main,Real
56,2,I,Office1,Clarity,Main,Real
56,2,I,Office1,Privacy,Main,Real
56,2,I,Office1,Overall,Main,Real
56,1,I,Office2,Content,Main,Real
56,2,I,Office2,Access,Main,Real
56,2,I,Office2,Clarity,Main,Real
56,2,I,Office2,Privacy,Main,Real
56,2,I,Office2,Overall,Main,Real
58,3,P,Office1,Content,360,Real
58,1,P,Office1,Access,360,Real
58,2,P,Office1,Clarity,360,Real
58,3,P,Office1,Privacy,360,Real
58,2,P,Office1,Overall,360,Real
58,2,P,Office2,Content,360,Real
58,1,P,Office2,Access,360,Real
58,1,P,Office2,Clarity,360,Real
58,3,P,Office2,Privacy,360,Real
58,2,P,Office2,Overall,360,Real
58,2,P,Library1,Content,360,Real
58,3,P,Library1,Access,360,Real
58,3,P,Library1,Clarity,360,Real
58,1,P,Library1,Privacy,360,Real
58,2,P,Library1,Overall,360,Real
58,2,P,Library2,Content,360,Real
58,3,P,Library2,Access,360,Real
58,3,P,Library2,Clarity,360,Real
58,2,P,Library2,Privacy,360,Real
58,2,P,Library2,Overall,360,Real
58,1,I,Library1,Content,Main,Collage
58,3,I,Library1,Access,Main,Collage
58,2,I,Library1,Clarity,Main,Collage
58,1,I,Library1,Privacy,Main,Collage
58,1,I,Library1,Overall,Main,Collage
58,0,I,Library1,Content,Side1,Collage
58,2,I,Library1,Access,Side1,Collage
58,2,I,Library1,Clarity,Side1,Collage
58,0,I,Library1,Privacy,Side1,Collage
58,1,I,Library1,Overall,Side1,Collage
58,3,I,Library2,Content,Main,Collage
58,3,I,Library2,Access,Main,Collage
58,3,I,Library2,Clarity,Main,Collage
58,3,I,Library2,Privacy,Main,Collage
58,3,I,Library2,Overall,Main,Collage
58,2,I,Library2,Content,Side2,Collage
58,3,I,Library2,Access,Side2,Collage
58,2,I,Library2,Clarity,Side2,Collage
58,2,I,Library2,Privacy,Side2,Collage
58,2,I,Library2,Overall,Side2,Collage
58,3,I,Library2,Content,Side1,Collage
58,3,I,Library2,Access,Side1,Collage
58,3,I,Library2,Clarity,Side1,Collage
58,2,I,Library2,Privacy,Side1,Collage
58,3,I,Library2,Overall,Side1,Collage
58,2,I,Office1,Content,Main,Collage
58,-2,I,Office1,Access,Main,Collage
58,0,I,Office1,Clarity,Main,Collage
58,2,I,Office1,Privacy,Main,Collage
58,0,I,Office1,Overall,Main,Collage
58,2,I,Office2,Content,Main,Collage
58,-3,I,Office2,Access,Main,Collage
58,2,I,Office2,Clarity,Main,Collage
58,3,I,Office2,Privacy,Main,Collage
58,0,I,Office2,Overall,Main,Collage
60,1,P,Office1,Content,360,Real
60,0,P,Office1,Access,360,Real
60,3,P,Office1,Clarity,360,Real
60,3,P,Office1,Privacy,360,Real
60,2,P,Office1,Overall,360,Real
60,2,P,Office2,Content,360,Real
60,2,P,Office2,Access,360,Real
60,3,P,Office2,Clarity,360,Real
60,3,P,Office2,Privacy,360,Real
60,2,P,Office2,Overall,360,Real
60,1,P,Library1,Content,360,Real
60,1,P,Library1,Access,360,Real
60,1,P,Library1,Clarity,360,Real
60,1,P,Library1,Privacy,360,Real
60,1,P,Library1,Overall,360,Real
60,1,P,Library2,Content,360,Real
60,1,P,Library2,Access,360,Real
60,1,P,Library2,Clarity,360,Real
60,1,P,Library2,Privacy,360,Real
60,1,P,Library2,Overall,360,Real
60,2,I,Library1,Content,Main,Real
60,2,I,Library1,Access,Main,Real
60,2,I,Library1,Clarity,Main,Real
60,0,I,Library1,Privacy,Main,Real
60,2,I,Library1,Overall,Main,Real
60,1,I,Library1,Content,Side1,Real
60,2,I,Library1,Access,Side1,Real
60,2,I,Library1,Clarity,Side1,Real
60,3,I,Library1,Privacy,Side1,Real
60,1,I,Library1,Overall,Side1,Real
60,2,I,Library2,Content,Main,Real
60,2,I,Library2,Access,Main,Real
60,2,I,Library2,Clarity,Main,Real
60,2,I,Library2,Privacy,Main,Real
60,2,I,Library2,Overall,Main,Real
60,2,I,Library2,Content,Side2,Real
60,1,I,Library2,Access,Side2,Real
60,1,I,Library2,Clarity,Side2,Real
60,1,I,Library2,Privacy,Side2,Real
60,2,I,Library2,Overall,Side2,Real
60,2,I,Library2,Content,Side1,Real
60,3,I,Library2,Access,Side1,Real
60,2,I,Library2,Clarity,Side1,Real
